flow_tuple,app_name,packet_count,bytes,current_packet_size,time_since_last_packet
111.42.186.236:443->172.20.92.191:59997, 知乎app,103,71148,54,0.005997
111.42.186.236:443->172.20.92.191:59997, 知乎app,104,72596,1448,0.006002
111.42.186.236:443->172.20.92.191:59997, 知乎app,105,74044,1448,0.003
111.42.186.236:443->172.20.92.191:59997, 知乎app,106,74098,54,0.004999
111.42.186.236:443->172.20.92.191:59997, 知乎app,107,75546,1448,0.014002
111.42.186.236:443->172.20.92.191:59997, 知乎app,108,76994,1448,0.007002
111.42.186.236:443->172.20.92.191:59997, 知乎app,109,77048,54,0.013999
111.42.186.236:443->172.20.92.191:59997, 知乎app,110,78496,1448,0.041998
111.42.186.236:443->172.20.92.191:59997, 知乎app,111,79944,1448,0.005002
111.42.186.236:443->172.20.92.191:59997, 知乎app,112,81392,1448,0.011998
111.42.186.236:443->172.20.92.191:59997, 知乎app,113,81446,54,0.007002
111.42.186.236:443->172.20.92.191:59997, 知乎app,114,82894,1448,0.004
111.42.186.236:443->172.20.92.191:59997, 知乎app,115,84342,1448,0.013999
111.42.186.236:443->172.20.92.191:59997, 知乎app,116,85790,1448,0.005
111.42.186.236:443->172.20.92.191:59997, 知乎app,117,85844,54,0.004999
111.42.186.236:443->172.20.92.191:59997, 知乎app,118,87292,1448,0.016554
111.42.186.236:443->172.20.92.191:59997, 知乎app,119,88740,1448,0.004001
111.42.186.236:443->172.20.92.191:59997, 知乎app,120,90188,1448,0.026999
111.42.186.236:443->172.20.92.191:59997, 知乎app,121,91636,1448,0.003
111.42.186.236:443->172.20.92.191:59997, 知乎app,122,91690,54,0.006002
111.42.186.236:443->172.20.92.191:59997, 知乎app,123,93138,1448,0.005
111.42.186.236:443->172.20.92.191:59997, 知乎app,124,94586,1448,0.003999
111.42.186.236:443->172.20.92.191:59997, 知乎app,125,96034,1448,0.096128
111.42.186.236:443->172.20.92.191:59997, 知乎app,126,97482,1448,0.003999
111.42.186.236:443->172.20.92.191:59997, 知乎app,127,97536,54,0.001999
111.42.186.236:443->172.20.92.191:59997, 知乎app,128,98984,1448,0.003001
111.42.186.236:443->172.20.92.191:59997, 知乎app,129,100432,1448,0.004999
111.42.186.236:443->172.20.92.191:59997, 知乎app,130,101880,1448,0.003
111.42.186.236:443->172.20.92.191:59997, 知乎app,131,103328,1448,0.002999
111.42.186.236:443->172.20.92.191:59997, 知乎app,132,103382,54,0.003004
111.42.186.236:443->172.20.92.191:59997, 知乎app,133,104830,1448,0.202997
111.42.186.236:443->172.20.92.191:59997, 知乎app,134,106278,1448,0.004004
111.42.186.236:443->172.20.92.191:59997, 知乎app,135,107726,1448,0.032507
111.42.186.236:443->172.20.92.191:59997, 知乎app,136,109174,1448,0.002001
111.42.186.236:443->172.20.92.191:59997, 知乎app,137,109228,54,0.011
111.42.186.236:443->172.20.92.191:59997, 知乎app,138,110676,1448,0.004
