flow_tuple,app_name,packet_count,bytes,current_packet_size,time_since_last_packet
121.36.68.44:443->172.20.92.191:62022,CSDNapp,11,5732,532,0.001999
121.36.68.44:443->172.20.92.191:62022,CSDNapp,12,6060,328,0.129669
121.36.68.44:443->172.20.92.191:62022,CSDNapp,13,6666,606,0.001998
121.36.68.44:443->172.20.92.191:62022,CSDNapp,14,6758,92,0.018
121.36.68.44:443->172.20.92.191:62022,CSDNapp,15,6818,60,0.392749
124.70.37.167:443->172.20.92.191:62049,CSDNapp,16,7484,666,0.006999
124.70.37.167:443->172.20.92.191:62049,CSDNapp,17,7544,60,0.238459
124.70.37.167:443->172.20.92.191:62049,CSDNapp,18,7604,60,0.001998
124.70.37.167:443->172.20.92.191:62049,CSDNapp,19,9052,1448,0.019426
124.70.37.167:443->172.20.92.191:62049,CSDNapp,20,10500,1448,0.002999
124.70.37.167:443->172.20.92.191:62049,CSDNapp,21,11680,1180,0.015002
124.70.37.167:443->172.20.92.191:62049,CSDNapp,22,11734,54,0.009999
124.70.37.167:443->172.20.92.191:62049,CSDNapp,23,11881,147,0.081391
124.70.37.167:443->172.20.92.191:62049,CSDNapp,24,12034,153,0.002998
124.70.37.167:443->172.20.92.191:62049,CSDNapp,25,13344,1310,0.003
124.70.37.167:443->172.20.92.191:62049,CSDNapp,26,13404,60,0.085698
124.70.37.167:443->172.20.92.191:62049,CSDNapp,27,13732,328,0.003001
124.70.37.167:443->172.20.92.191:62049,CSDNapp,28,13864,132,0.002002
124.70.37.167:443->172.20.92.191:62049,CSDNapp,29,14585,721,0.008997
124.70.37.167:443->172.20.92.191:62049,CSDNapp,30,14639,54,0.002999
124.70.37.167:443->172.20.92.191:62049,CSDNapp,31,14731,92,0.004001
124.70.37.167:443->172.20.92.191:62049,CSDNapp,32,14791,60,0.163255
120.46.216.189:443->172.20.92.191:62067,CSDNapp,33,15445,654,0.005999
124.70.62.170:443->172.20.92.191:62070,CSDNapp,34,16071,626,0.009001
124.70.62.170:443->172.20.92.191:62070,CSDNapp,35,16131,60,0.205739
124.70.62.170:443->172.20.92.191:62070,CSDNapp,36,16191,60,0.002001
120.46.216.189:443->172.20.92.191:62067,CSDNapp,37,16251,60,0.308321
120.46.216.189:443->172.20.92.191:62067,CSDNapp,38,16311,60,0.001999
124.70.62.170:443->172.20.92.191:62070,CSDNapp,39,17759,1448,0.009001
124.70.62.170:443->172.20.92.191:62070,CSDNapp,40,19207,1448,0.003001
124.70.62.170:443->172.20.92.191:62070,CSDNapp,41,20387,1180,0.010997
120.46.216.189:443->172.20.92.191:62067,CSDNapp,42,21835,1448,0.025
124.70.62.170:443->172.20.92.191:62070,CSDNapp,43,21889,54,0.007003
120.46.216.189:443->172.20.92.191:62067,CSDNapp,44,23337,1448,0.004002
120.46.216.189:443->172.20.92.191:62067,CSDNapp,45,24035,698,0.013
120.46.216.189:443->172.20.92.191:62067,CSDNapp,46,24089,54,0.003999
124.70.62.170:443->172.20.92.191:62070,CSDNapp,47,24236,147,0.032998
124.70.62.170:443->172.20.92.191:62070,CSDNapp,48,24389,153,0.003001
124.70.62.170:443->172.20.92.191:62070,CSDNapp,49,25735,1346,0.003999
124.70.62.170:443->172.20.92.191:62070,CSDNapp,50,25909,174,0.003
120.46.216.189:443->172.20.92.191:62067,CSDNapp,51,26056,147,0.025999
120.46.216.189:443->172.20.92.191:62067,CSDNapp,52,27496,1440,0.026
120.46.216.189:443->172.20.92.191:62067,CSDNapp,53,27933,437,0.004004
120.46.216.189:443->172.20.92.191:62067,CSDNapp,54,28125,192,0.021997
124.70.62.170:443->172.20.92.191:62070,CSDNapp,55,28185,60,0.101004
124.70.62.170:443->172.20.92.191:62070,CSDNapp,56,28513,328,0.043994
124.70.62.170:443->172.20.92.191:62070,CSDNapp,57,28645,132,0.002002
124.70.62.170:443->172.20.92.191:62070,CSDNapp,58,28705,60,0.002001
124.70.62.170:443->172.20.92.191:62070,CSDNapp,59,28797,92,0.001999
124.70.62.170:443->172.20.92.191:62070,CSDNapp,60,29162,365,0.003
124.70.62.170:443->172.20.92.191:62070,CSDNapp,61,29526,364,0.003001
124.70.62.170:443->172.20.92.191:62070,CSDNapp,62,29618,92,0.001999
120.46.68.203:443->172.20.92.191:62089,CSDNapp,63,30208,590,0.008
120.46.216.189:443->172.20.92.191:62067,CSDNapp,64,30552,344,0.248329
120.46.216.189:443->172.20.92.191:62067,CSDNapp,65,30612,60,0.006
120.46.216.189:443->172.20.92.191:62067,CSDNapp,66,31176,564,0.048
120.46.216.189:443->172.20.92.191:62067,CSDNapp,67,31264,88,0.003
120.46.216.189:443->172.20.92.191:62067,CSDNapp,68,31318,54,0.002
120.46.68.203:443->172.20.92.191:62089,CSDNapp,69,31378,60,0.19633
120.46.68.203:443->172.20.92.191:62089,CSDNapp,70,31438,60,0.003
120.46.68.203:443->172.20.92.191:62089,CSDNapp,71,32886,1448,0.004
120.46.68.203:443->172.20.92.191:62089,CSDNapp,72,32940,54,0.002999
120.46.68.203:443->172.20.92.191:62089,CSDNapp,73,34388,1448,0.003001
120.46.68.203:443->172.20.92.191:62089,CSDNapp,74,35568,1180,0.017
120.46.68.203:443->172.20.92.191:62089,CSDNapp,75,35622,54,0.004
120.46.68.203:443->172.20.92.191:62089,CSDNapp,76,35769,147,0.05951
120.46.68.203:443->172.20.92.191:62089,CSDNapp,77,35922,153,0.002002
120.46.68.203:443->172.20.92.191:62089,CSDNapp,78,37278,1356,0.003999
120.46.68.203:443->172.20.92.191:62089,CSDNapp,79,37385,107,0.003
124.70.62.170:443->172.20.92.191:62070,CSDNapp,80,37439,54,0.334839
124.70.62.170:443->172.20.92.191:62070,CSDNapp,81,37499,60,0.032001
120.46.68.203:443->172.20.92.191:62089,CSDNapp,82,37827,328,0.127329
120.46.68.203:443->172.20.92.191:62089,CSDNapp,83,37950,123,0.00256
120.46.68.203:443->172.20.92.191:62089,CSDNapp,84,38016,66,0.006001
120.46.68.203:443->172.20.92.191:62089,CSDNapp,85,38120,104,0.004
120.46.68.203:443->172.20.92.191:62089,CSDNapp,86,38180,60,0.003
120.46.68.203:443->172.20.92.191:62089,CSDNapp,87,38276,96,0.001999
120.46.68.203:443->172.20.92.191:62089,CSDNapp,88,38330,54,0.006
120.46.68.203:443->172.20.92.191:62089,CSDNapp,89,38422,92,0.003001
120.46.68.203:443->172.20.92.191:62089,CSDNapp,90,38554,132,0.017
120.46.68.203:443->172.20.92.191:62089,CSDNapp,91,38620,66,0.002998
120.46.68.203:443->172.20.92.191:62089,CSDNapp,92,40068,1448,0.003001
120.46.68.203:443->172.20.92.191:62089,CSDNapp,93,40160,92,0.005999
120.46.68.203:443->172.20.92.191:62089,CSDNapp,94,40214,54,0.015001
120.46.68.203:443->172.20.92.191:62089,CSDNapp,95,40398,184,0.028131
120.46.68.203:443->172.20.92.191:62089,CSDNapp,96,40458,60,0.072999
120.46.68.203:443->172.20.92.191:62089,CSDNapp,97,41037,579,0.013002
120.46.68.203:443->172.20.92.191:62089,CSDNapp,98,41091,54,0.154373
120.46.68.203:443->172.20.92.191:62089,CSDNapp,99,41670,579,0.074948
120.46.68.203:443->172.20.92.191:62089,CSDNapp,100,41736,66,0.003999
124.70.62.170:443->172.20.92.191:62070,CSDNapp,101,42206,470,3.008577
124.70.62.170:443->172.20.92.191:62070,CSDNapp,102,42266,60,0.02268
124.70.62.170:443->172.20.92.191:62070,CSDNapp,103,42630,364,0.037
124.70.62.170:443->172.20.92.191:62070,CSDNapp,104,42726,96,0.002002
124.70.62.170:443->172.20.92.191:62070,CSDNapp,105,42786,60,0.037859
121.36.68.44:443->172.20.92.191:62022,CSDNapp,106,42916,130,5.24537
121.36.68.44:443->172.20.92.191:62022,CSDNapp,107,42976,60,0.013999
121.36.68.44:443->172.20.92.191:62022,CSDNapp,108,43532,556,0.001997
124.70.37.167:443->172.20.92.191:62174,CSDNapp,109,44225,693,0.006913
